Time,angle_ref,zmp_ref,zmp_ft,iter
4.02,-0.0000000000,0.0000000000,0.00003931,135
4.05,-0.0000000000,0.0000000000,-0.00003953,136
4.08,-0.0000000000,0.0000000000,-0.00005377,137
4.11,-0.0000000000,0.0000000000,-0.00002302,138
4.14,-0.0000000000,0.0000000000,-0.00001033,139
4.17,-0.0000000000,0.0000000000,-0.00002514,140
4.20,-0.0000000000,0.0000000000,-0.00007884,141
4.23,-0.0000000000,0.0000000000,-0.00007628,142
4.26,-0.0000000000,0.0000000000,-0.00003964,143
4.29,-0.0000000000,0.0000000000,0.00000622,144
4.32,-0.0000000000,0.0000000000,0.00005073,145
4.35,-0.0000000000,0.0000000000,-0.00002364,146
4.38,-0.0000000000,0.0000000000,-0.00005938,147
4.41,-0.0000000000,0.0000000000,0.00001562,148
4.45,-0.0000000000,0.0000000000,-0.00001037,149
4.47,-0.0000000000,0.0000000000,0.00004556,150
4.50,-0.0000000000,0.0000000000,0.00004905,151
4.53,-0.0000000000,0.0000000000,0.00001188,152
4.56,-0.0000000000,0.0000000000,-0.00002276,153
4.59,-0.0000000000,0.0000000000,0.00002402,154
4.62,-0.0000000000,0.0000000000,-0.00000779,155
4.65,-0.0000000000,0.0000000000,-0.00003622,156
4.68,-0.0000000000,0.0000000000,0.00005566,157
4.71,-0.0000000000,0.0000000000,0.00002914,158
4.74,-0.0000000000,0.0000000000,0.00003468,159
4.77,-0.0000000000,0.0000000000,0.00003025,160
4.80,-0.0000000000,0.0000000000,-0.00003062,161
4.83,-0.0000000000,0.0000000000,0.00003751,162
4.86,-0.0000000000,0.0000000000,0.00006957,163
4.89,-0.0000000000,0.0000000000,0.00001429,164
4.92,-0.0000000000,0.0000000000,-0.00002208,165
4.95,-0.0000000000,0.0000000000,0.00000980,166
4.99,-0.0000000000,0.0000000000,-0.00008763,167
5.01,-0.0000000000,0.0000000000,0.00001861,168
5.04,-0.0000000000,0.0000000000,-0.00000251,169
5.07,-0.0000000000,0.0000000000,0.00008318,170
5.12,-0.0000000000,0.0000000000,0.00001341,171
5.13,-0.0000000000,0.0000000000,-0.00000117,172
5.16,-0.0000000000,0.0000000000,-0.00005288,173
5.21,-0.0000000000,0.0000000000,0.00005626,174
5.24,-0.0000000000,0.0000000000,-0.00004168,175
5.25,-0.0000000000,0.0000000000,0.00000085,176
5.28,-0.0000000000,0.0000000000,0.00001878,177
5.31,-0.0000000000,0.0000000000,0.00001573,178
5.34,-0.0000000000,0.0000000000,0.00005421,179
5.37,-0.0000000000,0.0000000000,0.00003583,180
5.41,-0.0000000000,0.0000000000,-0.00001208,181
5.43,-0.0000000000,0.0000000000,-0.00003246,182
5.46,-0.0000000000,0.0000000000,-0.00002283,183
5.49,-0.0000000000,0.0000000000,-0.00003120,184
5.52,-0.0000000000,0.0000000000,-0.00001122,185
5.55,-0.0000000000,0.0000000000,0.00006351,186
5.59,-0.0000000000,0.0000000000,-0.00002795,187
5.62,-0.0000000000,0.0000000000,-0.00000646,188
5.64,-0.0000000000,0.0000000000,0.00004359,189
5.68,-0.0000000000,0.0000000000,0.00000101,190
5.73,-0.0000000000,0.0000000000,-0.00000251,191
5.74,-0.0000000000,0.0000000000,-0.00003192,192
5.78,-0.0000000000,0.0000000000,0.00001534,193
5.80,-0.0000000000,0.0000000000,0.00007571,194
5.83,-0.0000000000,0.0000000000,0.00000089,195
5.86,-0.0000000000,0.0000000000,0.00005620,196
5.89,-0.0000000000,0.0000000000,0.00002302,197
5.93,-0.0000000000,0.0000000000,-0.00000398,198
5.95,-0.0000000000,0.0000000000,0.00005694,199
5.98,-0.0000000000,0.0000000000,-0.00000483,200
6.01,-0.0000000000,0.0000000000,0.00001409,201
6.05,-0.0000000000,0.0000000000,0.00004820,202
6.07,-0.0000000000,0.0000000000,0.00004835,203
6.10,-0.0000000000,0.0000000000,0.00004927,204
6.14,-0.0000000000,0.0000000000,0.00001189,205
6.16,-0.0000000000,0.0000000000,0.00003952,206
6.19,-0.0000000000,0.0000000000,0.00000802,207
6.23,-0.0000000000,0.0000000000,0.00003935,208
6.25,-0.0000000000,0.0000000000,0.00002940,209
6.29,-0.0000000000,0.0000000000,-0.00002615,210
6.31,-0.0000000000,0.0000000000,0.00003259,211
6.35,-0.0000000000,0.0000000000,0.00003626,212
6.38,-0.0000000000,0.0000000000,0.00004147,213
6.40,-0.0000000000,0.0000000000,0.00001694,214
6.43,-0.0000000000,0.0000000000,-0.00001632,215
6.47,-0.0000000000,0.0000000000,-0.00001206,216
6.50,-0.0000000000,0.0000000000,-0.00004422,217
6.53,-0.0000000000,0.0000000000,0.00003312,218
6.55,-0.0000000000,0.0000000000,0.00001963,219
6.58,-0.0000000000,0.0000000000,0.00000901,220
6.61,-0.0000000000,0.0000000000,0.00000336,221
6.64,-0.0000000000,0.0000000000,-0.00003658,222
6.69,-0.0000000000,0.0000000000,-0.00002413,223
6.71,-0.0000000000,0.0000000000,0.00002914,224
6.74,-0.0000000000,0.0000000000,-0.00000625,225
6.76,-0.0000000000,0.0000000000,0.00006416,226
6.79,-0.0000000000,0.0000000000,0.00002734,227
6.82,-0.0000000000,0.0000000000,0.00004421,228
6.85,-0.0000000000,0.0000000000,-0.00000983,229
6.88,-0.0000000000,0.0000000000,0.00004853,230
6.92,-0.0000000000,0.0000000000,0.00007138,231
6.95,-0.0000000000,0.0000000000,0.00000077,232
6.97,-0.0000000000,0.0000000000,-0.00002770,233
7.01,-0.0000000000,0.0000000000,0.00009023,234
7.04,-0.0000000000,0.0000000000,-0.00001873,235
7.06,-0.0000000000,0.0000000000,0.00006490,236
7.09,-0.0000000000,0.0000000000,0.00003871,237
7.13,-0.0000000000,0.0000000000,0.00002234,238
7.16,-0.0000000000,0.0000000000,0.00000818,239
7.18,-0.0000000000,0.0000000000,0.00000278,240
7.21,-0.0000000000,0.0000000000,0.00001271,241
7.25,-0.0000000000,0.0000000000,0.00002356,242
7.28,-0.0000000000,0.0000000000,0.00001375,243
7.31,-0.0000000000,0.0000000000,0.00001380,244
7.34,-0.0000000000,0.0000000000,-0.00003174,245
7.36,-0.0000000000,0.0000000000,-0.00003207,246
7.39,-0.0000000000,0.0000000000,-0.00004705,247
7.43,-0.0000000000,0.0000000000,-0.00000150,248
7.46,-0.0000000000,0.0000000000,-0.00004257,249
7.49,-0.0000000000,0.0000000000,0.00005354,250
7.52,-0.0000000000,0.0000000000,0.00003014,251
7.55,-0.0000000000,0.0000000000,0.00005260,252
7.58,-0.0000000000,0.0000000000,0.00004718,253
7.61,-0.0000000000,0.0000000000,0.00000121,254
7.64,-0.0000000000,0.0000000000,0.00003820,255
7.67,-0.0000000000,0.0000000000,0.00003714,256
7.70,-0.0000000000,0.0000000000,0.00003557,257
7.73,-0.0000000000,0.0000000000,0.00003254,258
7.76,-0.0000000000,0.0000000000,0.00007873,259
7.79,-0.0000000000,0.0000000000,0.00002568,260
7.82,-0.0000000000,0.0000000000,0.00001108,261
7.85,-0.0000000000,0.0000000000,-0.00000497,262
7.88,-0.0000000000,0.0000000000,0.00000497,263
7.91,-0.0000000000,0.0000000000,-0.00002983,264
7.94,-0.0000000000,0.0000000000,0.00010375,265
7.97,-0.0000000000,0.0000000000,0.00003251,266
8.00,-0.0000000000,0.0000000000,0.00004868,267
8.03,-0.0000000000,0.0000000000,0.00001368,268
8.06,-0.0000000000,0.0000000000,-0.00003345,269
8.09,-0.0000000000,0.0000000000,0.00008571,270
8.12,-0.0000000000,0.0000000000,0.00001712,271
8.15,-0.0000000000,0.0000000000,0.00003250,272
8.18,-0.0000000000,0.0000000000,0.00003677,273
8.21,-0.0000000000,0.0000000000,0.00006344,274
8.24,-0.0000000000,0.0000000000,0.00004565,275
8.27,-0.0000000000,0.0000000000,0.00001987,276
8.30,-0.0000000000,0.0000000000,0.00001604,277
8.33,-0.0000000000,0.0000000000,0.00004860,278
8.36,-0.0000000000,0.0000000000,0.00005221,279
8.39,-0.0000000000,0.0000000000,0.00005108,280
8.42,-0.0000000000,0.0000000000,0.00006370,281
8.45,-0.0000000000,0.0000000000,0.00003991,282
8.48,-0.0000000000,0.0000000000,0.00005652,283
8.51,-0.0000000000,0.0000000000,0.00001545,284
8.54,-0.0000000000,0.0000000000,0.00003417,285
8.57,-0.0000000000,0.0000000000,0.00000555,286
8.60,-0.0000000000,0.0000000000,0.00002945,287
8.63,-0.0000000000,0.0000000000,0.00002060,288
8.66,-0.0000000000,0.0000000000,0.00001904,289
8.69,-0.0000000000,0.0000000000,0.00006631,290
8.72,-0.0000000000,0.0000000000,0.00001910,291
8.75,-0.0000000000,0.0000000000,0.00003139,292
8.78,-0.0000000000,0.0000000000,0.00004836,293
8.81,-0.0000000000,0.0000000000,0.00003470,294
8.84,-0.0000000000,0.0000000000,0.00001291,295
8.87,-0.0000000000,0.0000000000,0.00001176,296
8.90,-0.0000000000,0.0000000000,0.00000611,297
8.93,-0.0000000000,0.0000000000,0.00003552,298
8.96,-0.0000000000,0.0000000000,0.00006376,299
9.00,-0.0000000000,0.0000000000,-0.00001094,300
9.02,-0.2139423937,0.0033333334,0.00004130,301
9.06,-0.4278877676,0.0066666668,0.00002016,302
9.09,-0.6418390870,0.0099999998,-0.00029536,303
9.11,-0.8557994366,0.0133333337,-0.00376559,304
9.14,-1.0697716475,0.0166666675,-0.00578639,305
9.17,-1.2837587595,0.0199999996,-0.01201021,306
9.20,-1.4977638721,0.0233333334,-0.01586122,307
9.23,-1.7117898464,0.0266666673,-0.02296574,308
9.27,-1.9258396626,0.0299999993,-0.02585068,309
9.30,-2.1399166584,0.0333333351,-0.02888224,310
9.32,-2.3540229797,0.0366666652,-0.03048620,311
9.35,-2.5681626797,0.0399999991,-0.03004053,312
9.39,-2.7823381424,0.0433333330,-0.02979198,313
9.41,-2.9965524673,0.0466666669,-0.02927875,314
9.44,-3.2108087540,0.0500000007,-0.02803968,315
9.48,-3.4251101017,0.0533333346,-0.02516972,316
9.51,-3.6394593716,0.0566666685,-0.02331533,317
9.53,-3.8538594246,0.0599999987,-0.01717385,318
9.57,-4.0683135986,0.0633333325,-0.01379810,319
9.59,-4.2828254700,0.0666666701,-0.00019125,320
9.62,-4.4973969460,0.0700000003,0.00504832,321
9.65,-4.7120313644,0.0733333305,0.02005444,322
9.69,-4.9267325401,0.0766666681,0.02564184,323
9.72,-5.1415028572,0.0799999982,0.03806295,324
9.74,-5.3563461304,0.0833333358,0.04422028,325
9.78,-5.5712647438,0.0866666660,0.05870758,326
9.81,-5.7862620354,0.0900000036,0.06608784,327
9.84,-6.0013408661,0.0933333337,0.07872064,328
9.87,-6.2165045738,0.0966666639,0.08376297,329
9.91,-6.4317564964,0.1000000015,0.09239438,330
9.93,-6.4317564964,0.1000000015,0.09800652,331
9.96,-6.4317564964,0.1000000015,0.11015926,332
9.98,-6.4317564964,0.1000000015,0.11540280,333
10.02,-6.4317564964,0.1000000015,0.12252108,334
10.04,-6.4317564964,0.1000000015,0.12655029,335
10.08,-6.4317564964,0.1000000015,0.13590440,336
10.11,-6.4317564964,0.1000000015,0.13998723,337
10.14,-6.4317564964,0.1000000015,0.14835945,338
10.18,-6.4317564964,0.1000000015,0.15094176,339
10.21,-6.4317564964,0.1000000015,0.15480986,340
10.24,-6.4317564964,0.1000000015,0.15584245,341
10.26,-6.4317564964,0.1000000015,0.15771830,342
10.30,-6.4317564964,0.1000000015,0.15788448,343
10.33,-6.4317564964,0.1000000015,0.15569025,344
10.35,-6.4317564964,0.1000000015,0.15416756,345
10.40,-6.4317564964,0.1000000015,0.14801753,346
10.43,-6.4317564964,0.1000000015,0.14498800,347
10.44,-6.4317564964,0.1000000015,0.13885027,348
10.49,-6.4317564964,0.1000000015,0.13632244,349
10.51,-6.4317564964,0.1000000015,0.13111359,350
10.53,-6.4317564964,0.1000000015,0.12817580,351
10.56,-6.4317564964,0.1000000015,0.12335893,352
10.60,-6.4317564964,0.1000000015,0.12171062,353
10.62,-6.4317564964,0.1000000015,0.11981595,354
10.65,-6.4317564964,0.1000000015,0.11966347,355
10.68,-6.4317564964,0.1000000015,0.12079502,356
10.71,-6.4317564964,0.1000000015,0.12240126,357
10.76,-6.4317564964,0.1000000015,0.12654221,358
10.77,-6.4317564964,0.1000000015,0.12918839,359
10.81,-6.4317564964,0.1000000015,0.13521156,360
10.84,-6.4317564964,0.1000000015,0.13808465,361
10.86,-6.4317564964,0.1000000015,0.14243183,362
10.90,-6.4317564964,0.1000000015,0.14422238,363
10.92,-6.4317564964,0.1000000015,0.14699328,364
10.95,-6.4317564964,0.1000000015,0.14785403,365
10.98,-6.4317564964,0.1000000015,0.14736563,366
11.01,-6.4317564964,0.1000000015,0.14657512,367
11.05,-6.4317564964,0.1000000015,0.14165783,368
11.08,-6.4317564964,0.1000000015,0.13892937,369
11.11,-6.4317564964,0.1000000015,0.13209805,370
11.14,-6.4317564964,0.1000000015,0.12753868,371
11.17,-6.4317564964,0.1000000015,0.11855563,372
11.20,-6.4317564964,0.1000000015,0.11409884,373
11.24,-6.4317564964,0.1000000015,0.10365044,374
11.26,-6.4317564964,0.1000000015,0.09884190,375
11.30,-6.4317564964,0.1000000015,0.09008353,376
11.32,-6.4317564964,0.1000000015,0.08603427,377
11.35,-6.4317564964,0.1000000015,0.07916959,378
11.37,-6.4317564964,0.1000000015,0.07630178,379
11.41,-6.4317564964,0.1000000015,0.07302983,380
11.44,-6.4317564964,0.1000000015,0.07236598,381
11.46,-6.4317564964,0.1000000015,0.07346968,382
11.49,-6.4317564964,0.1000000015,0.07535198,383
11.53,-6.4317564964,0.1000000015,0.08144457,384
11.56,-6.4317564964,0.1000000015,0.08498917,385
11.59,-6.4317564964,0.1000000015,0.09345206,386
11.62,-6.4317564964,0.1000000015,0.09773426,387
11.65,-6.4317564964,0.1000000015,0.10559668,388
11.68,-6.4317564964,0.1000000015,0.10926936,389
11.71,-6.4317564964,0.1000000015,0.11654205,390
11.74,-6.4317564964,0.1000000015,0.11961880,391
11.77,-6.4317564964,0.1000000015,0.12582952,392
11.80,-6.4317564964,0.1000000015,0.12769455,393
11.83,-6.4317564964,0.1000000015,0.13037169,394
11.86,-6.4317564964,0.1000000015,0.13050357,395
11.89,-6.4317564964,0.1000000015,0.12982553,396
11.92,-6.4317564964,0.1000000015,0.12890071,397
11.95,-6.4317564964,0.1000000015,0.12690422,398
11.98,-6.4317564964,0.1000000015,0.12581041,399
12.01,-6.4317564964,0.1000000015,0.12388957,400
12.04,-6.4317564964,0.1000000015,0.12314553,401
12.07,-6.4317564964,0.1000000015,0.12253224,402
12.10,-6.4317564964,0.1000000015,0.12232795,403
12.13,-6.4317564964,0.1000000015,0.12259308,404
12.16,-6.4317564964,0.1000000015,0.12340019,405
12.19,-6.4317564964,0.1000000015,0.12512261,406
12.22,-6.4317564964,0.1000000015,0.12608632,407
12.25,-6.4317564964,0.1000000015,0.12855652,408
12.28,-6.4317564964,0.1000000015,0.13113984,409
12.31,-6.4317564964,0.1000000015,0.13249135,410
12.34,-6.4317564964,0.1000000015,0.13328302,411
12.37,-6.4317564964,0.1000000015,0.13460705,412
12.40,-6.4317564964,0.1000000015,0.13458297,413
12.43,-6.4317564964,0.1000000015,0.13288027,414
12.46,-6.4317564964,0.1000000015,0.13153774,415
12.49,-6.4317564964,0.1000000015,0.12785238,416
12.52,-6.4317564964,0.1000000015,0.12546360,417
12.55,-6.4317564964,0.1000000015,0.11899898,418
12.58,-6.4317564964,0.1000000015,0.11561083,419
12.61,-6.4317564964,0.1000000015,0.10883642,420
12.64,-6.4317564964,0.1000000015,0.10307797,421
12.67,-6.4317564964,0.1000000015,0.10022826,422
12.70,-6.4317564964,0.1000000015,0.09801000,423
12.73,-6.4317564964,0.1000000015,0.09391641,424
12.76,-6.4317564964,0.1000000015,0.09183504,425
12.79,-6.4317564964,0.1000000015,0.08971741,426
12.82,-6.4317564964,0.1000000015,0.08911795,427
12.85,-6.4317564964,0.1000000015,0.08916928,428
12.88,-6.4317564964,0.1000000015,0.08998630,429
12.91,-6.4317564964,0.1000000015,0.09323248,430
12.94,-6.4317564964,0.1000000015,0.09528069,431
12.98,-6.4317564964,0.1000000015,0.10045598,432
13.00,-6.4317564964,0.1000000015,0.10596514,433
13.03,-6.4317564964,0.1000000015,0.10871034,434
13.06,-6.4317564964,0.1000000015,0.11412451,435
13.11,-6.4317564964,0.1000000015,0.11678802,436
13.12,-6.4317564964,0.1000000015,0.12114809,437
13.15,-6.4317564964,0.1000000015,0.12262047,438
13.20,-6.4317564964,0.1000000015,0.12489334,439
13.21,-6.4317564964,0.1000000015,0.12573713,440
13.26,-6.4317564964,0.1000000015,0.12621039,441
13.29,-6.4317564964,0.1000000015,0.12590739,442
13.30,-6.4317564964,0.1000000015,0.12504449,443
13.34,-6.4317564964,0.1000000015,0.12422348,444
13.37,-6.4317564964,0.1000000015,0.12264212,445
13.40,-6.4317564964,0.1000000015,0.12229563,446
13.42,-6.4317564964,0.1000000015,0.12098055,447
13.47,-6.4317564964,0.1000000015,0.12067499,448
13.50,-6.4317564964,0.1000000015,0.12023433,449
13.54,-6.4317564964,0.1000000015,0.12035867,450
13.56,-6.4317564964,0.1000000015,0.12057655,451
13.58,-6.4317564964,0.1000000015,0.12034594,452
13.61,-6.4317564964,0.1000000015,0.12155118,453
13.64,-6.4317564964,0.1000000015,0.12180012,454
13.67,-6.4317564964,0.1000000015,0.12268060,455
13.70,-6.4317564964,0.1000000015,0.12288936,456
13.73,-6.4317564964,0.1000000015,0.12241570,457
13.77,-6.4317564964,0.1000000015,0.12253492,458
13.79,-6.4317564964,0.1000000015,0.12086345,459
13.82,-6.4317564964,0.1000000015,0.12010335,460
13.85,-6.4317564964,0.1000000015,0.11711643,461
13.88,-6.4317564964,0.1000000015,0.11536217,462
13.91,-6.4317564964,0.1000000015,0.11216436,463
13.94,-6.4317564964,0.1000000015,0.11017304,464
13.97,-6.4317564964,0.1000000015,0.10633259,465
14.01,-6.4317564964,0.1000000015,0.10482491,466
14.03,-6.4317564964,0.1000000015,0.10205336,467
14.06,-6.4317564964,0.1000000015,0.10103963,468
14.09,-6.4317564964,0.1000000015,0.09936953,469
14.12,-6.4317564964,0.1000000015,0.09875433,470
14.15,-6.4317564964,0.1000000015,0.09885730,471
14.18,-6.4317564964,0.1000000015,0.09928250,472
14.21,-6.4317564964,0.1000000015,0.10089523,473
14.24,-6.4317564964,0.1000000015,0.10210445,474
14.28,-6.4317564964,0.1000000015,0.10521828,475
14.30,-6.4317564964,0.1000000015,0.10714776,476
14.33,-6.4317564964,0.1000000015,0.11071914,477
14.36,-6.4317564964,0.1000000015,0.11272985,478
14.39,-6.4317564964,0.1000000015,0.11601055,479
14.42,-6.4317564964,0.1000000015,0.11756694,480
14.45,-6.4317564964,0.1000000015,0.12032766,481
14.48,-6.4317564964,0.1000000015,0.12082314,482
14.51,-6.4317564964,0.1000000015,0.12234201,483
14.54,-6.4317564964,0.1000000015,0.12314097,484
14.58,-6.4317564964,0.1000000015,0.12311930,485
14.61,-6.4317564964,0.1000000015,0.12269815,486
14.63,-6.4317564964,0.1000000015,0.12163905,487
14.66,-6.4317564964,0.1000000015,0.12091620,488
14.70,-6.4317564964,0.1000000015,0.11981273,489
14.73,-6.4317564964,0.1000000015,0.11924701,490
14.75,-6.4317564964,0.1000000015,0.11766986,491
14.79,-6.4317564964,0.1000000015,0.11716615,492
14.81,-6.4317564964,0.1000000015,0.11608047,493
14.84,-6.4317564964,0.1000000015,0.11548720,494
14.87,-6.4317564964,0.1000000015,0.11524946,495
14.90,-6.4317564964,0.1000000015,0.11498811,496
14.93,-6.4317564964,0.1000000015,0.11517809,497
14.96,-6.4317564964,0.1000000015,0.11539457,498
15.00,-6.4317564964,0.1000000015,0.11513332,499
15.03,-6.4317564964,0.1000000015,0.11536977,500
15.05,-6.4317564964,0.1000000015,0.11514171,501
15.08,-6.4317564964,0.1000000015,0.11493505,502
15.12,-6.4317564964,0.1000000015,0.11399450,503
15.15,-6.4317564964,0.1000000015,0.11356688,504
15.17,-6.4317564964,0.1000000015,0.11217640,505
15.21,-6.4317564964,0.1000000015,0.11133073,506
15.24,-6.4317564964,0.1000000015,0.11000817,507
15.26,-6.4317564964,0.1000000015,0.10910035,508
15.30,-6.4317564964,0.1000000015,0.10783916,509
15.33,-6.4317564964,0.1000000015,0.10750306,510
15.36,-6.4317564964,0.1000000015,0.10675160,511
