Time,angle_ref,zmp_ref,zmp_ft,iter
20.79,-6.2947840691,0.0900000036,0.08962890,525
20.83,-6.2947840691,0.0900000036,0.08993502,526
20.85,-6.2947840691,0.0900000036,0.08980094,527
20.89,-6.2947840691,0.0900000036,0.09034362,528
20.91,-6.2947840691,0.0900000036,0.09053757,529
20.93,-6.2947840691,0.0900000036,0.09075986,530
20.96,-6.2947840691,0.0900000036,0.09140754,531
20.99,-6.2947840691,0.0900000036,0.09147284,532
21.02,-6.2947840691,0.0900000036,0.09144691,533
21.05,-6.2947840691,0.0900000036,0.09191379,534
21.09,-6.2947840691,0.0900000036,0.09149163,535
21.14,-6.2947840691,0.0900000036,0.09174529,536
21.16,-6.2947840691,0.0900000036,0.09178424,537
21.22,-6.2947840691,0.0900000036,0.09155627,538
21.24,-6.2947840691,0.0900000036,0.09129977,539
21.29,-6.2947840691,0.0900000036,0.09096260,540
21.32,-6.2947840691,0.0900000036,0.09051207,541
21.35,-6.2947840691,0.0900000036,0.09062292,542
21.38,-6.2947840691,0.0900000036,0.09038287,543
21.40,-6.2947840691,0.0900000036,0.09059190,544
21.44,-6.2947840691,0.0900000036,0.09051545,545
21.47,-6.2947840691,0.0900000036,0.09053921,546
21.50,-6.2947840691,0.0900000036,0.09070545,547
21.52,-6.2947840691,0.0900000036,0.09027575,548
21.58,-6.2947840691,0.0900000036,0.09027628,549
21.59,-6.2947840691,0.0900000036,0.09075566,550
21.66,-6.2947840691,0.0900000036,0.09074981,551
21.69,-6.2947840691,0.0900000036,0.09060305,552
21.71,-6.2947840691,0.0900000036,0.09110808,553
21.74,-6.2947840691,0.0900000036,0.09111655,554
21.76,-6.2947840691,0.0900000036,0.09112599,555
21.83,-6.2947840691,0.0900000036,0.09151426,556
21.94,-6.2947840691,0.0900000036,0.09129206,557
21.97,-6.2947840691,0.0900000036,0.09129416,558
21.99,-6.2947840691,0.0900000036,0.09084826,559
22.01,-6.2947840691,0.0900000036,0.09104517,560
22.12,-6.2947840691,0.0900000036,0.09103821,561
22.13,-6.2947840691,0.0900000036,0.09048062,562
22.19,-6.2947840691,0.0900000036,0.09065919,563
22.21,-6.2947840691,0.0900000036,0.09048396,564
22.27,-6.2947840691,0.0900000036,0.09063745,565
22.28,-6.2947840691,0.0900000036,0.09027368,566
22.32,-6.2947840691,0.0900000036,0.09057468,567
22.36,-6.2947840691,0.0900000036,0.09061651,568
22.38,-6.2947840691,0.0900000036,0.09068825,569
22.43,-6.2947840691,0.0900000036,0.09089514,570
22.49,-6.2947840691,0.0900000036,0.09106916,571
22.50,-6.2947840691,0.0900000036,0.09104761,572
22.58,-6.2947840691,0.0900000036,0.09120584,573
22.60,-6.2947840691,0.0900000036,0.09088627,574
22.66,-6.2947840691,0.0900000036,0.09110786,575
22.68,-6.2947840691,0.0900000036,0.09088285,576
22.74,-6.2947840691,0.0900000036,0.09060785,577
22.79,-6.2947840691,0.0900000036,0.09047166,578
22.80,-6.2947840691,0.0900000036,0.09046549,579
22.88,-6.2947840691,0.0900000036,0.09016476,580
22.90,-6.2947840691,0.0900000036,0.09036686,581
22.93,-6.2947840691,0.0900000036,0.09042626,582
22.98,-6.2947840691,0.0900000036,0.09068620,583
23.00,-6.2947840691,0.0900000036,0.09087352,584
23.04,-6.2947840691,0.0900000036,0.09082618,585
23.06,-6.2947840691,0.0900000036,0.09097764,586
23.08,-6.2947840691,0.0900000036,0.09082253,587
23.15,-6.2947840691,0.0900000036,0.09122621,588
23.17,-6.2947840691,0.0900000036,0.09138575,589
23.22,-6.2947840691,0.0900000036,0.09125241,590
23.24,-6.2947840691,0.0900000036,0.09144090,591
23.28,-6.2947840691,0.0900000036,0.09105967,592
23.30,-6.2947840691,0.0900000036,0.09054711,593
23.33,-6.2947840691,0.0900000036,0.09093779,594
23.36,-6.2947840691,0.0900000036,0.09066755,595
23.39,-6.2947840691,0.0900000036,0.09100710,596
23.41,-6.2947840691,0.0900000036,0.09083202,597
23.45,-6.2947840691,0.0900000036,0.09110698,598
23.49,-6.2947840691,0.0900000036,0.09147247,599
23.51,-6.2947840691,0.0900000036,0.09132110,600
23.54,-6.2947840691,0.0900000036,0.09120028,601
23.56,-6.2947840691,0.0900000036,0.09095976,602
23.61,-6.2947840691,0.0900000036,0.09105948,603
23.65,-6.2947840691,0.0900000036,0.09073296,604
23.70,-6.2947840691,0.0900000036,0.09092878,605
23.73,-6.2947840691,0.0900000036,0.09080356,606
23.76,-6.2947840691,0.0900000036,0.09122893,607
23.80,-6.2947840691,0.0900000036,0.09119507,608
23.82,-6.2947840691,0.0900000036,0.09114626,609
23.87,-6.2947840691,0.0900000036,0.09078507,610
23.90,-6.2947840691,0.0900000036,0.09128971,611
23.92,-6.2947840691,0.0900000036,0.09124167,612
23.96,-6.2947840691,0.0900000036,0.09111103,613
23.98,-6.2947840691,0.0900000036,0.09137017,614
24.05,-6.2947840691,0.0900000036,0.09088337,615
24.08,-6.2947840691,0.0900000036,0.09121186,616
24.10,-6.2947840691,0.0900000036,0.09121682,617
24.12,-6.2947840691,0.0900000036,0.09121469,618
24.17,-6.2947840691,0.0900000036,0.09126678,619
24.19,-6.2947840691,0.0900000036,0.09100214,620
24.22,-6.2947840691,0.0900000036,0.09126807,621
24.25,-6.2947840691,0.0900000036,0.09102027,622
24.30,-6.2947840691,0.0900000036,0.09126358,623
24.35,-6.2947840691,0.0900000036,0.09105316,624
24.36,-6.2947840691,0.0900000036,0.09136687,625
24.40,-6.2947840691,0.0900000036,0.09089378,626
24.44,-6.2947840691,0.0900000036,0.09114012,627
24.46,-6.2947840691,0.0900000036,0.09126737,628
24.50,-6.2947840691,0.0900000036,0.09095937,629
24.54,-6.2947840691,0.0900000036,0.09124306,630
24.57,-6.2947840691,0.0900000036,0.09129640,631
24.59,-6.2947840691,0.0900000036,0.09112228,632
24.64,-6.2947840691,0.0900000036,0.09088642,633
24.66,-6.2947840691,0.0900000036,0.09088265,634
24.73,-6.2947840691,0.0900000036,0.09122686,635
24.79,-6.2947840691,0.0900000036,0.09116079,636
24.83,-6.2947840691,0.0900000036,0.09116851,637
24.84,-6.2947840691,0.0900000036,0.09146404,638
24.88,-6.2947840691,0.0900000036,0.09103701,639
24.90,-6.2947840691,0.0900000036,0.09104902,640
24.94,-6.2947840691,0.0900000036,0.09117679,641
24.97,-6.2947840691,0.0900000036,0.09088918,642
25.00,-6.2947840691,0.0900000036,0.09097101,643
25.03,-6.2947840691,0.0900000036,0.09082751,644
25.07,-6.2947840691,0.0900000036,0.09064496,645
25.08,-6.2947840691,0.0900000036,0.09067439,646
25.13,-6.2947840691,0.0900000036,0.09065369,647
25.17,-6.2947840691,0.0900000036,0.09037013,648
25.20,-6.2947840691,0.0900000036,0.09066698,649
25.27,-6.2947840691,0.0900000036,0.09044057,650
25.32,-6.2947840691,0.0900000036,0.09089209,651
25.36,-6.2947840691,0.0900000036,0.09086892,652
25.45,-6.2947840691,0.0900000036,0.09102376,653
25.51,-6.2947840691,0.0900000036,0.09086160,654
25.61,-6.2947840691,0.0900000036,0.09144473,655
25.65,-6.2947840691,0.0900000036,0.09114616,656
25.67,-6.2947840691,0.0900000036,0.09094380,657
25.72,-6.2947840691,0.0900000036,0.09130370,658
25.75,-6.2947840691,0.0900000036,0.09101721,659
25.78,-6.2947840691,0.0900000036,0.09066423,660
25.80,-6.2947840691,0.0900000036,0.09076754,661
25.85,-6.2947840691,0.0900000036,0.09071048,662
25.87,-6.2947840691,0.0900000036,0.09043036,663
25.92,-6.2947840691,0.0900000036,0.09070087,664
25.94,-6.2947840691,0.0900000036,0.09041960,665
25.98,-6.2947840691,0.0900000036,0.09050174,666
26.03,-6.2947840691,0.0900000036,0.09037299,667
26.05,-6.2947840691,0.0900000036,0.09053855,668
26.10,-6.2947840691,0.0900000036,0.09067956,669
26.12,-6.2947840691,0.0900000036,0.09086079,670
26.15,-6.2947840691,0.0900000036,0.09074291,671
26.20,-6.2947840691,0.0900000036,0.09115507,672
26.22,-6.2947840691,0.0900000036,0.09118457,673
26.26,-6.2947840691,0.0900000036,0.09104588,674
26.28,-6.2947840691,0.0900000036,0.09149337,675
26.33,-6.2947840691,0.0900000036,0.09123576,676
26.36,-6.2947840691,0.0900000036,0.09101075,677
26.38,-6.2947840691,0.0900000036,0.09121463,678
26.42,-6.2947840691,0.0900000036,0.09108151,679
26.51,-6.2947840691,0.0900000036,0.09063489,680
26.54,-6.2947840691,0.0900000036,0.09045364,681
26.59,-6.2947840691,0.0900000036,0.09012821,682
26.63,-6.2947840691,0.0900000036,0.09025931,683
26.68,-6.2947840691,0.0900000036,0.09014461,684
26.69,-6.2947840691,0.0900000036,0.09033176,685
26.73,-6.2947840691,0.0900000036,0.09052444,686
26.75,-6.2947840691,0.0900000036,0.09032122,687
26.78,-6.2947840691,0.0900000036,0.09064031,688
26.82,-6.2947840691,0.0900000036,0.09065144,689
26.87,-6.2947840691,0.0900000036,0.09094576,690
26.88,-6.2947840691,0.0900000036,0.09100617,691
26.94,-6.2947840691,0.0900000036,0.09088527,692
26.96,-6.2947840691,0.0900000036,0.09104434,693
26.99,-6.2947840691,0.0900000036,0.09112823,694
27.02,-6.2947840691,0.0900000036,0.09093004,695
27.05,-6.2947840691,0.0900000036,0.09094928,696
27.10,-6.2947840691,0.0900000036,0.09106763,697
27.12,-6.2947840691,0.0900000036,0.09083410,698
27.15,-6.2947840691,0.0900000036,0.09068152,699
27.19,-6.2947840691,0.0900000036,0.09078776,700
27.21,-6.2947840691,0.0900000036,0.09042479,701
27.24,-6.2947840691,0.0900000036,0.09075179,702
27.29,-6.2947840691,0.0900000036,0.09046743,703
27.37,-6.2947840691,0.0900000036,0.09028096,704
27.40,-6.2947840691,0.0900000036,0.09095526,705
27.42,-6.2947840691,0.0900000036,0.09047978,706
27.47,-6.2947840691,0.0900000036,0.09081262,707
27.49,-6.2947840691,0.0900000036,0.09071763,708
27.54,-6.2947840691,0.0900000036,0.09076104,709
27.59,-6.2947840691,0.0900000036,0.09111948,710
27.61,-6.2947840691,0.0900000036,0.09105421,711
27.66,-6.2947840691,0.0900000036,0.09111579,712
27.70,-6.2947840691,0.0900000036,0.09119505,713
27.74,-6.2947840691,0.0900000036,0.09123228,714
27.77,-6.2947840691,0.0900000036,0.09132538,715
27.79,-6.2947840691,0.0900000036,0.09118509,716
27.82,-6.2947840691,0.0900000036,0.09116849,717
27.85,-6.2947840691,0.0900000036,0.09115550,718
27.90,-6.2947840691,0.0900000036,0.09095356,719
27.92,-6.2947840691,0.0900000036,0.09101100,720
27.96,-6.2947840691,0.0900000036,0.09099807,721
27.97,-6.2947840691,0.0900000036,0.09082137,722
28.01,-6.2947840691,0.0900000036,0.09060823,723
28.04,-6.2947840691,0.0900000036,0.09099673,724
28.06,-6.2947840691,0.0900000036,0.09054284,725
28.11,-6.2947840691,0.0900000036,0.09085374,726
28.15,-6.2947840691,0.0900000036,0.09061016,727
28.17,-6.2947840691,0.0900000036,0.09032767,728
28.20,-6.2947840691,0.0900000036,0.09071263,729
28.23,-6.2947840691,0.0900000036,0.09045035,730
28.28,-6.2947840691,0.0900000036,0.09065246,731
28.29,-6.2947840691,0.0900000036,0.09055152,732
28.33,-6.2947840691,0.0900000036,0.09091353,733
28.35,-6.2947840691,0.0900000036,0.09101852,734
28.41,-6.2947840691,0.0900000036,0.09119318,735
28.43,-6.2947840691,0.0900000036,0.09081911,736
28.48,-6.2947840691,0.0900000036,0.09118824,737
28.49,-6.2947840691,0.0900000036,0.09099227,738
28.54,-6.2947840691,0.0900000036,0.09107519,739
28.58,-6.2947840691,0.0900000036,0.09104018,740
28.62,-6.2947840691,0.0900000036,0.09076428,741
28.68,-6.2947840691,0.0900000036,0.09073289,742
28.72,-6.2947840691,0.0900000036,0.09049926,743
28.73,-6.2947840691,0.0900000036,0.09049577,744
28.77,-6.2947840691,0.0900000036,0.09082098,745
28.80,-6.2947840691,0.0900000036,0.09061953,746
28.90,-6.2947840691,0.0900000036,0.09081542,747
28.92,-6.2947840691,0.0900000036,0.09083235,748
28.94,-6.2947840691,0.0900000036,0.09068048,749
28.97,-6.2947840691,0.0900000036,0.09085264,750
29.04,-6.2947840691,0.0900000036,0.09083533,751
29.05,-6.2947840691,0.0900000036,0.09082912,752
29.10,-6.2947840691,0.0900000036,0.09066801,753
29.15,-6.2947840691,0.0900000036,0.09108170,754
29.17,-6.2947840691,0.0900000036,0.09086318,755
29.23,-6.2947840691,0.0900000036,0.09087949,756
29.25,-6.2947840691,0.0900000036,0.09097467,757
29.31,-6.2947840691,0.0900000036,0.09111992,758
29.34,-6.2947840691,0.0900000036,0.09089401,759
29.44,-6.2947840691,0.0900000036,0.09070262,760
29.46,-6.2947840691,0.0900000036,0.09053672,761
29.52,-6.2947840691,0.0900000036,0.09096098,762
29.54,-6.2947840691,0.0900000036,0.09053078,763
29.61,-6.2947840691,0.0900000036,0.09058802,764
29.70,-6.2947840691,0.0900000036,0.09076358,765
29.71,-6.2947840691,0.0900000036,0.09098872,766
29.75,-6.2947840691,0.0900000036,0.09090643,767
29.78,-6.2947840691,0.0900000036,0.09103402,768
29.80,-6.2947840691,0.0900000036,0.09084962,769
29.84,-6.2947840691,0.0900000036,0.09113594,770
29.89,-6.2947840691,0.0900000036,0.09075437,771
29.93,-6.2947840691,0.0900000036,0.09084557,772
29.95,-6.2947840691,0.0900000036,0.09100223,773
29.99,-6.2947840691,0.0900000036,0.09095860,774
30.05,-6.2947840691,0.0900000036,0.09081835,775
30.06,-6.2947840691,0.0900000036,0.09063394,776
30.10,-6.2947840691,0.0900000036,0.09087685,777
30.13,-6.2947840691,0.0900000036,0.09046564,778
30.16,-6.2947840691,0.0900000036,0.09055194,779
30.19,-6.2947840691,0.0900000036,0.09081370,780
30.22,-6.2947840691,0.0900000036,0.09062874,781
30.26,-6.2947840691,0.0900000036,0.09089841,782
30.28,-6.2947840691,0.0900000036,0.09060981,783
30.31,-6.2947840691,0.0900000036,0.09083284,784
30.35,-6.2947840691,0.0900000036,0.09069883,785
30.40,-6.2947840691,0.0900000036,0.09086535,786
30.43,-6.2947840691,0.0900000036,0.09081549,787
